Agents,X_DIM,Y_DIM,TRIAL_NO,REWARD,NORMALIZED_REWARD,DONE_RATIO,STEPS,ACTION_PROB
5,45,45,100,-2555.0,-2.8870056497175143,0.0,729,[0.89506849 0.00630137 0.08821918 0.00821918 0.00219178]
9,30,30,101,-2099.999999999974,-3.235747303543874,0.0,503,[0.9329806  0.00617284 0.05224868 0.00595238 0.0026455 ]
10,35,35,102,-2078.333333333269,-2.8470319634702315,0.0,579,[0.84862069 0.01       0.07344828 0.00706897 0.06086207]
8,35,35,103,-3504.0000000000264,-4.813186813186849,0.0,575,[0.88324653 0.0093316  0.08116319 0.00889757 0.01736111]
9,40,40,104,-2943.0000000000978,-3.637824474660195,0.0,653,[0.88820931 0.00900442 0.07288481 0.0095141  0.02038736]
9,40,40,105,-3070.6666666667065,-3.7956324680676223,0.0,657,[0.90003377 0.00591017 0.07311719 0.00692334 0.01401554]
8,35,35,106,-3631.25,-4.987980769230769,0.0,580,[0.91480207 0.00666954 0.05938038 0.008821   0.01032702]
10,45,45,107,-4255.000000000104,-4.780898876404611,0.0,739,[0.92121622 0.00756757 0.05756757 0.00891892 0.00472973]
7,25,25,108,-1393.3333333333183,-2.457378012933542,0.0,417,[0.91695147 0.00956938 0.06425154 0.00717703 0.00205058]
10,40,40,109,-3080.0000000001014,-3.8024691358025944,0.0,659,[0.92545455 0.00681818 0.05090909 0.00772727 0.00909091]
5,40,40,110,-990.0,-1.2298136645962734,0.0,659,[0.94333333 0.00333333 0.05121212 0.00212121 0.        ]
7,30,30,111,-1535.4999999999925,-2.3732612055641304,0.0,497,[0.92484223 0.00688468 0.05450373 0.00573723 0.00803213]
10,35,35,112,-3320.666666666713,-4.548858447488648,0.0,585,[0.9052901  0.00750853 0.05836177 0.00716724 0.02167235]
8,35,35,113,-3243.916666666688,-4.4559294871795165,0.0,580,[0.93244406 0.00473322 0.05679862 0.0060241  0.        ]
8,45,45,114,-3496.0000000000996,-3.936936936937049,0.0,735,[0.86379076 0.00798234 0.0872962  0.00730299 0.03362772]
9,25,25,115,-1380.6666666666595,-2.4264792032805964,0.0,435,[0.93603466 0.00407747 0.03924567 0.00637105 0.01427115]
7,45,45,116,-2369.2499999999873,-2.671082299887246,0.0,728,[0.88673329 0.00901431 0.08759553 0.00921027 0.0074466 ]
5,25,25,117,-1260.0,-2.230088495575221,0.0,419,[0.94714286 0.0047619  0.04047619 0.00666667 0.00095238]
6,25,25,118,-1130.6666666666722,-1.9976442873969473,0.0,423,[0.93671384 0.00825472 0.04363208 0.00589623 0.00550314]
9,40,40,119,-2771.0000000000337,-3.425216316440091,0.0,651,[0.91956374 0.00800954 0.06117928 0.00715746 0.00408998]
7,25,25,120,-1241.9999999999993,-2.1904761904761894,0.0,413,[0.85886818 0.01380262 0.0942029  0.00655625 0.02657005]
6,25,25,121,-1554.666666666653,-2.746760895170765,0.0,423,[0.93907233 0.0043239  0.04323899 0.00511006 0.00825472]
7,25,25,122,-1428.1666666666576,-2.518812463256892,0.0,417,[0.93335612 0.00546822 0.04784689 0.00683527 0.00649351]
8,25,25,123,-1439.9999999999952,-2.5352112676056255,0.0,431,[0.93055556 0.00520833 0.03530093 0.00636574 0.02256944]
8,35,35,124,-2907.66666666668,-3.9940476190476377,0.0,571,[0.92351399 0.00611888 0.06293706 0.00743007 0.        ]
6,45,45,125,-2855.250000000031,-3.222629796839764,0.0,728,[0.9005487  0.00594422 0.08024691 0.00548697 0.00777321]
9,30,30,126,-2393.999999999994,-3.6887519260400525,0.0,503,[0.87698413 0.00617284 0.05687831 0.00947972 0.05048501]
8,25,25,127,-1929.583333333322,-3.3971537558685245,0.0,420,[0.82185273 0.00861045 0.0932304  0.01128266 0.06502375]
8,40,40,128,-3225.333333333381,-3.9917491749175507,0.0,655,[0.89862805 0.00590701 0.07259909 0.00533537 0.01753049]
6,35,35,129,-2335.6666666666624,-3.2171717171717114,0.0,571,[0.8974359  0.01107226 0.07604895 0.00786713 0.00757576]
7,35,35,130,-1817.6666666666385,-2.5002292526363665,0.0,573,"[9.30562469e-01 6.96864111e-03 5.67446491e-02 5.22648084e-03
 4.97760080e-04]"
6,35,35,131,-1763.6666666666536,-2.4292929292929113,0.0,571,[0.90180653 0.00815851 0.06730769 0.00844988 0.01427739]
8,35,35,132,-2448.0,-3.3626373626373627,0.0,575,[0.89474826 0.00368924 0.06315104 0.00455729 0.03385417]
10,25,25,133,-1810.4999999999377,-3.1763157894735747,0.0,425,[0.92065728 0.00680751 0.05305164 0.0056338  0.01384977]
9,40,40,134,-3324.500000000026,-4.1093943139678935,0.0,653,[0.92694529 0.00254842 0.04281346 0.0030581  0.02463473]
8,30,30,135,-2005.3333333333032,-3.0946502057612704,0.0,511,[0.92333984 0.00244141 0.03930664 0.00439453 0.03051758]
7,30,30,136,-2282.499999999994,-3.5278207109737156,0.0,497,"[9.49512335e-01 5.45037292e-03 3.81526104e-02 6.31095812e-03
 5.73723465e-04]"
6,35,35,137,-1477.6666666666595,-2.0353535353535253,0.0,571,[0.8951049  0.00757576 0.05798368 0.00611888 0.03321678]
8,35,35,138,-2178.7499999999663,-2.9927884615384155,0.0,580,[0.9246988  0.00430293 0.06346816 0.0060241  0.00150602]
6,30,30,139,-1270.9999999999989,-1.9674922600619178,0.0,491,[0.87533875 0.01050136 0.09891599 0.00914634 0.00609756]
7,35,35,140,-1733.9999999999618,-2.3851444291608828,0.0,577,[0.91275334 0.00321305 0.04819575 0.00420168 0.03163618]
8,25,25,141,-1799.9999999999793,-3.1690140845070056,0.0,431,[0.92447917 0.00549769 0.03877315 0.00376157 0.02748843]
5,25,25,142,-1059.1666666666715,-1.8746312684365867,0.0,409,[0.89219512 0.00487805 0.07317073 0.00829268 0.02146341]
7,30,30,143,-2370.666666666661,-3.6640906749098314,0.0,507,[0.93138358 0.00393701 0.05652418 0.00449944 0.00365579]
5,45,45,144,-1095.0000000000205,-1.2372881355932435,0.0,729,[0.87917808 0.00493151 0.08356164 0.00767123 0.02465753]
5,25,25,145,-1085.000000000004,-1.9203539823008922,0.0,419,[0.94619048 0.00809524 0.03142857 0.00761905 0.00666667]
7,40,40,146,-3597.0,-4.4572490706319705,0.0,653,[0.90366972 0.00808213 0.07448668 0.01070336 0.0030581 ]
10,35,35,147,-3271.8333333334217,-4.481963470319756,0.0,585,[0.92798635 0.0056314  0.03430034 0.00511945 0.02696246]
9,30,30,148,-1721.9999999999782,-2.6533127889059758,0.0,503,[0.86816578 0.00970018 0.07583774 0.01036155 0.03593474]
6,25,25,149,-1625.3333333333255,-2.871613663133084,0.0,423,[0.92177673 0.00628931 0.05581761 0.00786164 0.00825472]
8,25,25,150,-2231.9999999999864,-3.9295774647887085,0.0,431,[0.86342593 0.00752315 0.03472222 0.00665509 0.08767361]
8,35,35,151,-3168.0000000000587,-4.351648351648432,0.0,575,[0.92100694 0.00542535 0.06054688 0.0062934  0.00672743]
9,45,45,152,-3813.0000000000796,-4.289088863892103,0.0,737,[0.91192412 0.0052695  0.06202951 0.00602228 0.01475459]
9,30,30,153,-3318.0000000000196,-5.112480739599413,0.0,503,[0.91137566 0.00705467 0.06503527 0.00925926 0.00727513]
10,45,45,154,-4131.66666666671,-4.642322097378326,0.0,739,[0.88256757 0.00621622 0.07716216 0.00675676 0.0272973 ]
10,25,25,155,-1994.9999999999634,-3.4999999999999356,0.0,419,[0.82690476 0.0102381  0.08119048 0.01047619 0.07119048]
9,45,45,156,-3843.0000000001196,-4.322834645669426,0.0,731,[0.90846995 0.0068306  0.07938676 0.00531269 0.        ]
8,30,30,157,-1878.7499999999604,-2.8993055555554945,0.0,500,[0.89520958 0.00573852 0.05713573 0.00573852 0.03617764]
8,40,40,158,-2295.999999999979,-2.8415841584158157,0.0,655,[0.87614329 0.0070503  0.0866997  0.0081936  0.02191311]
7,45,45,159,-2752.5,-3.1031567080045095,0.0,733,[0.93771896 0.00525496 0.05157649 0.00544959 0.        ]
6,30,30,160,-1680.99999999998,-2.602167182662508,0.0,491,[0.93733062 0.00677507 0.05149051 0.00440379 0.        ]
6,25,25,161,-970.6666666666725,-1.7149587750294568,0.0,415,[0.89423077 0.00761218 0.0536859  0.00801282 0.03645833]
8,45,45,162,-3660.000000000109,-4.1216216216217445,0.0,731,[0.82786885 0.0073429  0.09545765 0.00802596 0.06130464]
10,45,45,163,-4131.666666666837,-4.642322097378469,0.0,739,[0.89905405 0.00418919 0.07202703 0.00567568 0.01905405]
5,25,25,164,-1260.0,-2.230088495575221,0.0,419,[0.91190476 0.0047619  0.05571429 0.00857143 0.01904762]
6,40,40,165,-2227.6666666666465,-2.763854425144723,0.0,651,[0.85736196 0.00920245 0.1055726  0.00894683 0.01891616]
8,30,30,166,-1795.249999999952,-2.7704475308641237,0.0,500,[0.86926148 0.00673653 0.06137725 0.00923154 0.05339321]
5,35,35,167,-1424.999999999982,-1.9655172413792856,0.0,569,"[9.35789474e-01 7.01754386e-03 4.94736842e-02 7.01754386e-03
 7.01754386e-04]"
9,25,25,168,-1872.6666666666445,-3.291154071470377,0.0,423,[0.91378407 0.00550314 0.05162474 0.00655136 0.02253669]
5,25,25,169,-1294.9999999999984,-2.2920353982300856,0.0,419,[0.9352381  0.00428571 0.05190476 0.00857143 0.        ]
10,25,25,170,-1576.6666666666592,-2.7660818713450164,0.0,439,[0.92090909 0.00340909 0.05613636 0.00840909 0.01113636]
6,40,40,171,-2592.0,-3.2158808933002483,0.0,647,[0.88117284 0.00848765 0.08230453 0.00771605 0.02031893]
5,35,35,172,-1234.9999999999995,-1.7034482758620684,0.0,569,[0.91122807 0.00736842 0.0645614  0.00491228 0.01192982]
9,45,45,173,-3813.0000000000796,-4.289088863892103,0.0,737,[0.91463415 0.00767841 0.06368564 0.00677507 0.00722674]
5,25,25,174,-1294.9999999999984,-2.2920353982300856,0.0,419,[0.91666667 0.01       0.05428571 0.01       0.00904762]
7,30,30,175,-1659.999999999961,-2.565687789799012,0.0,497,[0.93201377 0.00745841 0.04991394 0.00631096 0.00430293]
6,30,30,176,-1189.0000000000025,-1.8405572755417996,0.0,491,[0.90819783 0.00609756 0.07791328 0.00542005 0.00237127]
8,25,25,177,-2350.5833333333303,-4.138350938967131,0.0,420,[0.88390736 0.0074228  0.0783848  0.00861045 0.02167458]
10,45,45,178,-4563.333333333368,-5.1273408239700755,0.0,739,[0.90202703 0.00824324 0.06445946 0.00864865 0.01662162]
7,25,25,179,-1449.0,-2.5555555555555554,0.0,413,[0.91028295 0.01035197 0.06280193 0.0100069  0.00655625]
5,45,45,180,-1213.3333333333346,-1.37099811676083,0.0,727,[0.89175824 0.00741758 0.05879121 0.00851648 0.03351648]
9,45,45,181,-3382.5000000001223,-3.804836895388214,0.0,737,[0.89792231 0.00677507 0.06473954 0.00647395 0.02408913]
5,25,25,182,-1539.999999999987,-2.7256637168141364,0.0,419,[0.92809524 0.00714286 0.04428571 0.00809524 0.01238095]
6,35,35,183,-1763.6666666666536,-2.4292929292929113,0.0,571,[0.92832168 0.00582751 0.05332168 0.00757576 0.00495338]
7,25,25,184,-1783.3333333333132,-3.145208700764221,0.0,427,[0.95260347 0.0046729  0.03738318 0.00534045 0.        ]
5,30,30,185,-1500.0,-2.3255813953488373,0.0,499,[0.9296 0.004  0.054  0.0072 0.0052]
6,35,35,186,-1487.9999999999923,-2.0495867768594933,0.0,575,[0.93518519 0.00462963 0.04456019 0.00520833 0.01041667]
8,45,45,187,-2576.0000000000155,-2.9009009009009183,0.0,735,[0.92900815 0.00526495 0.05112092 0.00407609 0.01052989]
9,30,30,188,-2822.0000000000196,-4.348228043143328,0.0,497,[0.86367693 0.00803213 0.07831325 0.00803213 0.04194556]
7,25,25,189,-1604.9999999999773,-2.8306878306877907,0.0,427,[0.9552737  0.00634179 0.03037383 0.00567423 0.00233645]
10,25,25,190,-2163.333333333288,-3.795321637426821,0.0,439,[0.88159091 0.00318182 0.04954545 0.00636364 0.05931818]
10,35,35,191,-3480.0000000000773,-4.767123287671339,0.0,579,[0.92724138 0.00603448 0.04913793 0.00431034 0.01327586]
5,25,25,192,-963.6666666666723,-1.7056047197640218,0.0,412,[0.90847458 0.00726392 0.06585956 0.01016949 0.00823245]
9,40,40,193,-2412.666666666663,-2.98228265348166,0.0,657,[0.84008781 0.00658561 0.0682202  0.00624789 0.07885849]
8,25,25,194,-1763.99999999999,-3.1056338028168837,0.0,431,[0.94126157 0.00434028 0.03732639 0.00636574 0.01070602]
10,25,25,195,-2346.666666666654,-4.116959064327463,0.0,439,[0.91840909 0.00931818 0.04613636 0.00386364 0.02227273]
7,30,30,196,-1618.4999999999727,-2.5015455950540537,0.0,497,[0.9497992  0.00401606 0.04102123 0.0037292  0.00143431]
10,25,25,197,-2271.999999999979,-3.985964912280665,0.0,425,[0.82887324 0.00821596 0.08521127 0.01220657 0.06549296]
8,40,40,198,-2186.6666666666174,-2.7062706270626453,0.0,655,[0.89043445 0.00762195 0.0773628  0.0081936  0.0163872 ]
6,25,25,199,-1377.9999999999895,-2.434628975264999,0.0,423,[0.91077044 0.00235849 0.05699686 0.00707547 0.02279874]
6,25,25,200,-883.3333333333383,-1.5606595995288661,0.0,423,[0.91273585 0.00943396 0.04834906 0.00628931 0.02319182]
8,25,25,201,-1663.9999999999752,-2.929577464788689,0.0,415,[0.8813101  0.00691106 0.05709135 0.00751202 0.04717548]
9,40,40,202,-2988.0000000000537,-3.693448702101426,0.0,663,[0.92553548 0.00686078 0.04300535 0.00786479 0.0167336 ]
6,25,25,203,-1476.333333333328,-2.608362779740862,0.0,411,[0.88996764 0.00728155 0.06957929 0.00485437 0.02831715]
5,45,45,204,-1572.999999999976,-1.7774011299434755,0.0,725,[0.90413223 0.00881543 0.06914601 0.00798898 0.00991736]
9,35,35,205,-2456.5,-3.369684499314129,0.0,577,[0.89042676 0.00788158 0.05305652 0.00730488 0.04133026]
8,45,45,206,-2737.500000000034,-3.082770270270309,0.0,729,[0.89760274 0.00616438 0.06284247 0.00599315 0.02739726]
9,40,40,207,-3596.66666666673,-4.4458178821591225,0.0,663,"[9.31559572e-01 9.03614458e-03 5.10374833e-02 8.03212851e-03
 3.34672021e-04]"
10,25,25,208,-2064.999999999976,-3.6228070175438174,0.0,419,[0.86238095 0.00666667 0.06619048 0.00666667 0.05809524]
10,45,45,209,-2836.666666666727,-3.187265917603064,0.0,739,[0.91554054 0.00810811 0.055      0.00905405 0.0122973 ]
7,25,25,210,-927.3333333333443,-1.6355085243974326,0.0,427,[0.93891856 0.00734312 0.03738318 0.00600801 0.01034713]
7,40,40,211,-2325.5833333333276,-2.88176373399421,0.0,648,[0.90843055 0.00616333 0.06669602 0.0070438  0.0116663 ]
5,25,25,212,-929.2500000000159,-1.644690265486754,0.0,412,[0.89588378 0.01162228 0.06150121 0.01355932 0.01743341]
6,35,35,213,-1525.3333333333164,-2.1010101010100777,0.0,571,[0.90617716 0.00611888 0.07051282 0.00670163 0.01048951]
10,45,45,214,-3453.3333333333976,-3.8801498127341545,0.0,739,[0.88148649 0.00662162 0.07743243 0.00878378 0.02567568]
5,35,35,215,-716.25,-0.9879310344827587,0.0,572,[0.87958115 0.00488656 0.05619546 0.00593368 0.05340314]
9,25,25,216,-1562.3333333333262,-2.745752782659624,0.0,435,[0.93272171 0.00331295 0.04561672 0.00637105 0.01197757]
8,45,45,217,-3111.00000000007,-3.503378378378457,0.0,731,[0.90095628 0.00631831 0.05976776 0.00614754 0.02681011]
7,40,40,218,-1464.7499999999761,-1.815055762081755,0.0,650,[0.93438666 0.00636384 0.05003292 0.00570551 0.00351108]
5,25,25,219,-1127.5,-1.9955752212389382,0.0,409,[0.9395122  0.00585366 0.04829268 0.00634146 0.        ]
5,35,35,220,-1336.9999999999964,-1.8441379310344777,0.0,572,[0.94764398 0.00802792 0.03699825 0.00732984 0.        ]
9,30,30,221,-2646.000000000016,-4.077041602465356,0.0,503,[0.9058642  0.00837743 0.05665785 0.00771605 0.02138448]
7,35,35,222,-1808.1666666666388,-2.4871618523612637,0.0,570,[0.90042532 0.00825619 0.08231173 0.008006   0.00100075]
5,40,40,223,-1570.8333333333119,-1.9513457556935552,0.0,649,[0.93476923 0.00923077 0.04892308 0.00707692 0.        ]
10,45,45,224,-3946.666666666709,-4.434456928838999,0.0,739,[0.91608108 0.00581081 0.05986486 0.00608108 0.01216216]
10,35,35,225,-4297.3333333333585,-5.886757990867614,0.0,585,[0.88805461 0.00836177 0.05870307 0.00665529 0.03822526]
10,25,25,226,-2419.9999999999973,-4.245614035087715,0.0,439,[0.90431818 0.00454545 0.04545455 0.00795455 0.03772727]
6,40,40,227,-2596.0,-3.2208436724565757,0.0,648,[0.88854648 0.00847458 0.08217771 0.00847458 0.01232666]
10,25,25,228,-2346.6666666666633,-4.11695906432748,0.0,439,[0.92818182 0.00727273 0.0425     0.00954545 0.0125    ]
6,30,30,229,-1805.9999999999877,-2.795665634674904,0.0,503,[0.94047619 0.00529101 0.03902116 0.00396825 0.01124339]
6,35,35,230,-1896.6666666666515,-2.61248852157941,0.0,568,[0.89718805 0.00995899 0.06942004 0.00937317 0.01405975]
8,35,35,231,-2808.166666666678,-3.8573717948718103,0.0,580,[0.90576592 0.00860585 0.06454389 0.00623924 0.01484509]
7,45,45,232,-1590.333333333308,-1.7929349868470215,0.0,733,[0.83729077 0.0075905  0.06325418 0.00720125 0.08466329]
8,35,35,233,-1763.6666666666536,-2.4226190476190297,0.0,571,[0.84615385 0.00895979 0.09680944 0.01005245 0.03802448]
8,40,40,234,-2281.9999999999773,-2.824257425742546,0.0,651,[0.90203221 0.00977761 0.07726227 0.00805215 0.00287577]
5,35,35,235,-955.0000000000155,-1.3172413793103661,0.0,572,[0.84293194 0.0052356  0.06701571 0.00663176 0.07818499]
10,30,30,236,-2487.833333333335,-3.8274358974358997,0.0,505,[0.89762846 0.00948617 0.06521739 0.00770751 0.01996047]
5,35,35,237,-1719.0,-2.3710344827586205,0.0,572,[0.95148342 0.0034904  0.04188482 0.00314136 0.        ]
5,25,25,238,-963.6666666666723,-1.7056047197640218,0.0,412,[0.92639225 0.00532688 0.03341404 0.00435835 0.03050847]
8,40,40,239,-2329.166666666645,-2.8826320132012935,0.0,649,[0.88403846 0.00807692 0.0875     0.00730769 0.01307692]
10,40,40,240,-3225.3333333333803,-3.9818930041152845,0.0,655,[0.82286585 0.00990854 0.10792683 0.01280488 0.0464939 ]
7,30,30,241,-1735.666666666644,-2.682637815558955,0.0,507,[0.94038245 0.00590551 0.0416198  0.00731159 0.00478065]
9,35,35,242,-2676.666666666674,-3.67169638774578,0.0,583,[0.90239726 0.00513699 0.06240487 0.00532725 0.02473364]
6,25,25,243,-1698.6666666666579,-3.0011778563015157,0.0,415,"[8.81009615e-01 1.28205128e-02 9.17467949e-02 1.36217949e-02
 8.01282051e-04]"
10,45,45,244,-4008.3333333334203,-4.503745318352157,0.0,739,[0.90432432 0.00864865 0.0627027  0.00824324 0.01608108]
8,45,45,245,-2317.999999999987,-2.6103603603603456,0.0,731,[0.91427596 0.00597678 0.05447404 0.00768443 0.0175888 ]
8,45,45,246,-3618.666666666738,-4.075075075075155,0.0,735,[0.93631114 0.00611413 0.05095109 0.0045856  0.00203804]
7,45,45,247,-3533.1666666667,-3.9832769635475764,0.0,730,[0.91108071 0.00820793 0.07289427 0.00781708 0.        ]
9,25,25,248,-1706.8333333333246,-2.99970708845927,0.0,417,[0.89580011 0.00850611 0.06353004 0.00770867 0.02445508]
5,25,25,249,-688.3333333333417,-1.2182890855457376,0.0,412,[0.86585956 0.01065375 0.08813559 0.00920097 0.02615012]
6,40,40,250,-1086.6666666666797,-1.3482216708023322,0.0,651,[0.90209611 0.00715746 0.05802658 0.00715746 0.02556237]
9,45,45,251,-4281.666666666699,-4.8162729658793015,0.0,733,[0.91265516 0.00711474 0.05933999 0.00772025 0.01316985]
8,30,30,252,-1818.6666666666422,-2.80658436213988,0.0,495,[0.88583669 0.00705645 0.07308468 0.00730847 0.02671371]
6,30,30,253,-1885.999999999987,-2.9195046439628283,0.0,491,[0.93868564 0.00575881 0.04878049 0.00677507 0.        ]
5,35,35,254,-1432.4999999999816,-1.9758620689654918,0.0,572,[0.92460733 0.00383944 0.05549738 0.00767888 0.00837696]
6,25,25,255,-2120.0,-3.745583038869258,0.0,423,[0.91037736 0.00275157 0.05188679 0.00668239 0.02830189]
5,25,25,256,-840.0000000000128,-1.486725663716837,0.0,419,[0.91238095 0.00809524 0.05428571 0.00428571 0.02095238]
7,35,35,257,-2535.166666666672,-3.4871618523613095,0.0,573,[0.90791439 0.00721752 0.06943753 0.0087108  0.00671976]
8,35,35,258,-2303.9999999999827,-3.164835164835141,0.0,575,[0.84874132 0.01106771 0.08615451 0.00976562 0.04427083]
7,40,40,259,-2001.0833333333144,-2.479657166460117,0.0,648,[0.91657495 0.00748404 0.05987233 0.00572309 0.01034559]
5,45,45,260,-1637.9999999999586,-1.850847457627072,0.0,727,[0.88791209 0.00906593 0.08296703 0.00961538 0.01043956]
8,25,25,261,-1613.8333333333258,-2.8412558685445877,0.0,420,[0.77256532 0.00861045 0.07630641 0.00771971 0.1347981 ]
7,35,35,262,-2456.5,-3.3789546079779917,0.0,577,[0.93326742 0.004696   0.04794859 0.00543747 0.00865052]
7,45,45,263,-2691.3333333333526,-3.0341976700488753,0.0,733,[0.88828338 0.00700662 0.07532114 0.0075905  0.02179837]
6,25,25,264,-1519.3333333333273,-2.684334511189624,0.0,423,[0.92845912 0.0086478  0.04874214 0.00628931 0.00786164]
7,25,25,265,-1811.333333333323,-3.194591416813621,0.0,417,[0.94053315 0.00512645 0.04921394 0.00512645 0.        ]
6,35,35,266,-1763.6666666666536,-2.4292929292929113,0.0,571,[0.9268648  0.00670163 0.0518648  0.00641026 0.00815851]
5,45,45,267,-3085.5,-3.486440677966102,0.0,725,[0.93884298 0.00633609 0.04793388 0.00688705 0.        ]
6,30,30,268,-1393.9999999999957,-2.1578947368420986,0.0,491,[0.89159892 0.00609756 0.07215447 0.00880759 0.02134146]
5,35,35,269,-1136.0,-1.566896551724138,0.0,567,[0.91443662 0.00528169 0.07042254 0.00492958 0.00492958]
6,35,35,270,-1906.6666666666513,-2.626262626262605,0.0,571,[0.94114219 0.00641026 0.04516317 0.00728438 0.        ]
5,25,25,271,-1273.4166666666656,-2.253834808259585,0.0,412,[0.90750605 0.00677966 0.06392252 0.00871671 0.01307506]
8,35,35,272,-1936.6666666666022,-2.6602564102563218,0.0,580,[0.88575731 0.00494836 0.05314114 0.00473322 0.05141997]
9,30,30,273,-1535.4999999999698,-2.365947611710277,0.0,497,[0.92570281 0.00647033 0.04016064 0.00669344 0.02097278]
6,25,25,274,-1377.9999999999895,-2.434628975264999,0.0,423,[0.9052673  0.00353774 0.0581761  0.01139937 0.0216195 ]
9,45,45,275,-3355.0000000001187,-3.773903262092372,0.0,731,[0.94231937 0.00470553 0.04432301 0.00667881 0.00197328]
10,40,40,276,-3662.6666666666993,-4.521810699588517,0.0,655,[0.91509146 0.00838415 0.0597561  0.00731707 0.00945122]
5,30,30,277,-653.3333333333344,-1.0129198966408286,0.0,489,[0.90367347 0.00979592 0.06979592 0.00612245 0.01061224]
6,35,35,278,-1152.0000000000086,-1.586776859504144,0.0,575,[0.93489583 0.00520833 0.04456019 0.00665509 0.00868056]
5,40,40,279,-2112.5,-2.624223602484472,0.0,649,[0.91353846 0.00707692 0.072      0.00646154 0.00092308]
6,25,25,280,-1448.666666666657,-2.559481743227309,0.0,423,[0.92570755 0.00471698 0.05031447 0.00746855 0.01179245]
7,30,30,281,-1991.9999999999566,-3.07882534775882,0.0,497,[0.9168101  0.00430293 0.06483075 0.00631096 0.00774527]
10,30,30,282,-2783.0,-4.281538461538462,0.0,505,[0.90790514 0.00909091 0.06996047 0.00671937 0.00632411]
6,30,30,283,-1983.999999999957,-3.0712074303404906,0.0,495,[0.93413978 0.00403226 0.03931452 0.00436828 0.01814516]
8,45,45,284,-2745.0,-3.0912162162162162,0.0,731,[0.83077186 0.01144126 0.10365437 0.0107582  0.04337432]
10,45,45,285,-4354.666666666724,-4.892883895131151,0.0,735,[0.86820652 0.00625    0.06440217 0.00720109 0.05394022]
6,35,35,286,-2063.999999999983,-2.842975206611547,0.0,575,[0.86024306 0.01273148 0.09722222 0.01475694 0.0150463 ]
5,35,35,287,-1623.4999999999895,-2.239310344827572,0.0,572,[0.90506108 0.008726   0.07748691 0.008726   0.        ]
9,40,40,288,-2851.333333333347,-3.524515863205621,0.0,657,[0.88821344 0.00979399 0.07953394 0.01080716 0.01165147]
7,25,25,289,-1655.9999999999757,-2.920634920634878,0.0,413,[0.9268461  0.00586611 0.0610766  0.00621118 0.        ]
10,45,45,290,-3741.333333333372,-4.203745318352103,0.0,735,[0.87309783 0.00665761 0.078125   0.00584239 0.03627717]
5,45,45,291,-1399.166666666653,-1.5809792843690995,0.0,729,[0.88657534 0.00630137 0.08712329 0.00739726 0.01260274]
6,25,25,292,-2120.0,-3.745583038869258,0.0,423,[0.94654088 0.00550314 0.03891509 0.00707547 0.00196541]
7,30,30,293,-1535.4999999999925,-2.3732612055641304,0.0,497,[0.88353414 0.00717154 0.09781985 0.01147447 0.        ]
9,25,25,294,-1852.9999999999666,-3.256590509666022,0.0,435,[0.91335372 0.00713558 0.05198777 0.00942915 0.01809378]
7,40,40,295,-1634.9999999999632,-2.026022304832668,0.0,653,[0.90629096 0.0078637  0.06815203 0.00808213 0.00961118]
8,25,25,296,-1525.333333333321,-2.6854460093896497,0.0,415,[0.87560096 0.00661058 0.06820913 0.00961538 0.03996394]
5,25,25,297,-1190.0000000000011,-2.1061946902654887,0.0,419,[0.92333333 0.0047619  0.06238095 0.00952381 0.        ]
7,40,40,298,-3651.5000000000323,-4.524783147459767,0.0,653,[0.89100044 0.00961118 0.08300568 0.00917431 0.00720839]
9,25,25,299,-1943.3333333333217,-3.41534856473343,0.0,423,[0.86766247 0.01074423 0.08621593 0.01100629 0.02437107]
8,25,25,300,-1907.9999999999768,-3.359154929577424,0.0,431,[0.92997685 0.00549769 0.05208333 0.00694444 0.00549769]
8,45,45,302,-2317.999999999987,-2.6103603603603456,0.0,731,[0.90983607 0.0073429  0.07445355 0.00426913 0.00409836]
7,45,45,303,-2071.166666666646,-2.3350244269071547,0.0,730,[0.92964628 0.00527653 0.05745554 0.00566738 0.00195427]
10,40,40,304,-3245.000000000048,-4.006172839506232,0.0,659,[0.91560606 0.00469697 0.07090909 0.00681818 0.0019697 ]
8,25,25,305,-1691.999999999982,-2.978873239436588,0.0,431,[0.93229167 0.0083912  0.04832176 0.00549769 0.00549769]
7,45,45,306,-2936.0,-3.310033821871477,0.0,733,[0.92798754 0.00642273 0.04982483 0.00720125 0.00856364]
6,45,45,307,-2186.999999999959,-2.468397291196342,0.0,728,[0.88340192 0.00754458 0.0733882  0.0048011  0.0308642 ]
10,40,40,308,-2805.0000000000373,-3.462962962963009,0.0,659,[0.86424242 0.00787879 0.0569697  0.00833333 0.06257576]
9,45,45,309,-2152.4999999999204,-2.4212598425195955,0.0,737,[0.87744655 0.00542005 0.05841614 0.00572117 0.05299609]
7,40,40,310,-2234.4999999999804,-2.768897149938018,0.0,653,[0.86260376 0.00611621 0.08409786 0.00939275 0.03778943]
10,30,30,311,-2249.999999999979,-3.4615384615384293,0.0,499,[0.8716 0.008  0.0694 0.0084 0.0426]
6,45,45,312,-2013.0,-2.2720090293453725,0.0,731,[0.92918944 0.00364299 0.05464481 0.00455373 0.00796903]
7,25,25,313,-1319.6666666666576,-2.3274544385655336,0.0,427,[0.92156208 0.00500668 0.05106809 0.00700935 0.01535381]
9,45,45,314,-3382.500000000123,-3.8048368953882146,0.0,737,[0.93330322 0.0042156  0.04938272 0.00361337 0.00948509]
